Tipo,Número,Situação,Processos Representativos,Data Afetação,Data Desafetação,Data Julgamento,Data Publicação,Data Trâns. Julgado,Ramo Direito,Assunto,Controvérsia,Tese Firmada,Ementa,Ratio Decidendi,Referência Legislativa,Decisão Admissão/Afetação,Acórdão da Admissão ou Afetação do Precedente,Acórdão do Julgamento do Mérito do Precedente,Observações,Limite Suspensão,Detalhamento abrangência suspensão específica,Decisão Suspensão,Data da Determinação de Suspensão de Processos,Link da Decisão de Suspensão,Titulo
Tema STJ,824,Cancelado,"00869456320128217000/STJ, 01817873520128217000/STJ",10/12/2012,,,,,DIREITO TRIBUTÁRIO,DIREITO TRIBUTÁRIO,"Possibilidade de decretação da prescrição intercorrente na hipótese em que não houve o arquivamento dos autos (art. 40 da Lei 6.830/1980), com base na constatação de que a Execução Fiscal se tornou ineficaz para a recuperação do crédito fiscal.",,,,,,,,,Processos em Segunda Instância,,,10/12/2012,,
Tema STJ,825,Cancelado,00082337720068070010/STJ,29/08/2008,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"Discute-se a reivindicação e posse das terras que o Espólio de Anastácio Pereira Braga e Outros [loteamento irregular] alegam ser de sua propriedade e que hoje formam o Condomínio Porto Rico, em Santa Maria no Distrito Federal.",,,,,,,,,Abrangência Específica,suspensão dos recursos no Tribunal de Justiça do Distrito Federal e Territórios,,29/08/2008,,
Tema STJ,826,Cancelado,00158091520024058300/STJ,16/04/2009,,,,,DIREITO CIVIL,DIREITO CIVIL,Discute-se o pagamento da taxa de ocupação em ação de imissão de posse em feito a versar sobre o Sistema Financeiro de Habitação.,,,,,,,,,Processos em Segunda Instância,,,16/04/2009,,
Tema STJ,827,Cancelado,00616157520078070001/STJ,17/04/2009,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Tutela Provisória","Discute-se a exibição em juízo de extratos de contas de poupança, referentes aos meses junho e julho de 1987, janeiro e fevereiro de 1989, março a maio de 1990 e janeiro de 1991.",,,,,,,,,Processos em Segunda Instância,,,17/04/2009,,
Tema STJ,828,Cancelado,06236514320068210001/STJ,27/10/2009,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Processo e Procedimento, Liquidação / Cumprimento / Execução",Discussão sobre a retenção do imposto de renda devido sobre os dividendos em cumprimento de sentença.,,,,,,,,,Processos em Segunda Instância,,,27/10/2009,,
Tema STJ,829,Cancelado,06236514320068210001/STJ,27/10/2009,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Processo e Procedimento, Liquidação / Cumprimento / Execução, Honorários Advocatícios",Discussão sobre a retenção do imposto de renda devido sobre os honorários em cumprimento de sentença.,,,,,,,,,Processos em Segunda Instância,,,27/10/2009,,
Tema STJ,830,Cancelado,00316067119974013400/STJ,24/03/2010,,,,,DIREITO CIVIL,"DIREITO CIVIL, Sistema Financeiro da Habitação, Obrigações, Novação, Espécies de Contratos","Ocorrência, ou não, de novação de contrato de financiamento de imóvel sob a égide do Sistema Financeiro da Habitação.",,,,,,,,,Processos em Segunda Instância,,,24/03/2010,,
Tema STJ,831,Cancelado,00134802120068160129/STJ,11/05/2010,,,,,DIREITO CIVIL,"DIREITO CIVIL, Juros de Mora - Legais / Contratuais, Responsabilidade Civil, Indenização por Dano Moral","Termo inicial da incidência dos juros moratórios para a reparação a título de danos morais, em caso de responsabilidade objetiva.",,,,,,,,,Processos em Segunda Instância,,,11/05/2010,,
Tema STJ,832,Cancelado,00420186920108160000/STJ,18/10/2010,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Processo e Procedimento, Liquidação / Cumprimento / Execução, Levantamento de Valor","Discussão sobre o levantamento do depósito judicial, em execução provisória oriunda de ação de indenização por danos morais e materiais, no valor não excedente a 60 (sessenta) salários mínimos, sem a prestação de caução.",,,,,,,,,Processos em Segunda Instância,,,18/10/2010,,
Tema STJ,833,Cancelado,00115334620064047000/STJ,18/02/2011,,,,,DIREITO CIVIL,DIREITO CIVIL,"Discussão sobre o prazo de prescrição para que o mutuário de contrato habitacional requeira a cobertura securitária, ou seja, se incide a regra específica do art. 206, § 1º, inciso II, letra ""b"", ou a regra geral do art. 205, ambas do Código Civil.",,,,,,,,,Processos em Segunda Instância,,,18/02/2011,,
Tema STJ,836,Cancelado,00363547220054050000/STJ,16/11/2011,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"Ilegalidade de cláusula de eleição de foro constante de contrato de mútuo habitacional, firmado no âmbito do Sistema Financeiro de Habitação, em virtude da incidência das normas do Código de Defesa do Consumidor ou da aplicação da Súmula n. 335/STF, nos t",,,,,,,,,Processos em Segunda Instância,,,16/11/2011,,
Tema STJ,837,Cancelado,"00021161520078160130/STJ, 00021161520078160130/STJ, 00021161520078160130/STJ, 00021179720078160130/STJ",25/04/2012,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"Possibilidade de o devedor pleitear, em sede de embargos à execução judicial, o abatimento do montante devido de valores pagos anteriormente à sentença exequenda.",,,,,,,,,Processos em Segunda Instância,,,25/04/2012,,
Tema STJ,838,Cancelado,"00084411320078230000/STJ, 00084411320078230000/STJ, 00085979820078230000/STJ, 00087182920078230000/STJ, 00098707820088230000/STJ",18/11/2008,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Servidor Público Civil, Sistema Remuneratório e Benefícios",Prescrição do fundo de direito da pretensão de servidor público estadual integrante da carreira de magistério de perceber as vantagens pecuniárias decorrentes das Progressões Funcionais previstas nas Lei Estadual n. 110/1995.,,,,,,,,,Abrangência Específica,suspensão dos recursos no Tribunal de Justiça do Estado de Roraima,,18/11/2008,,
Tema STJ,839,Cancelado,"00084411320078230000/STJ, 00087182920078230000/STJ, 00084411320078230000/STJ, 00087182920078230000/STJ, 00084411320078230000/STJ, 00085979820078230000/STJ, 00087182920078230000/STJ, 00098707820088230000/STJ",18/11/2008,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Atos Processuais, Nulidade",Nulidade do processo em face da atuação do procurador impedido de advogar contra a Fazenda Pública Estadual.,,,,,,,,,Abrangência Específica,suspensão dos recursos no Tribunal de Justiça do Estado de Roraima,,18/11/2008,,
Tema STJ,840,Cancelado,"00444444120088190000/STJ, 00458319120088190000/STJ",28/11/2008,,,,,DIREITO PROCESSUAL PENAL,DIREITO PROCESSUAL PENAL,"Discussão referente a limites legais estabelecidos para a concessão de saídas temporárias, quantidade de saídas anuais e duração de dias - art. 124 da Lei 7.210/1984.",,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no Tribunal de Justiça do Estado do Rio de Janeiro. ,,02/02/2009,,
Tema STJ,841,Cancelado,"00444444120088190000/STJ, 00458319120088190000/STJ",28/11/2008,,,,,DIREITO PROCESSUAL PENAL,DIREITO PROCESSUAL PENAL,"Discussão referente aos limites legais estabelecidos para a concessão de saídas temporárias, quantidade de saídas anuais e duração de dias - art. 124 da Lei 7.210/1984.",,,,,,,,,Processos em Segunda Instância,,,02/02/2009,,
Tema STJ,842,Cancelado,00862834820058190001/STJ,15/12/2008,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Prescrição da pretensão de servidor público aposentado do Município do Rio de Janeiro ao recebimento de valores devidos a título de gratificação de lotação prioritária.,,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no STJ e no Tribunal de Justiça do Rio de Janeiro.,,15/12/2008,,
Tema STJ,843,Cancelado,00862834820058190001/STJ,15/12/2008,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Legitimidade do Município do Rio de Janeiro para figurar no pólo passivo de ação ajuizada por servidor público aposentado do Município ao recebimento de valores devidos a título de gratificação de lotação prioritária.,,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no STJ e no Tribunal de Justiça do Rio de Janeiro.,,15/12/2008,,
Tema STJ,844,Cancelado,00862834820058190001/STJ,15/12/2008,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Recebimento em dobro de valores pagos administrativamente a título de gratificação de lotação prioritária.,,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no STJ e no Tribunal de Justiça do Rio de Janeiro.,,15/12/2008,,
Tema STJ,845,Cancelado,00862834820058190001/STJ,15/12/2008,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Termo final dos juros de mora no caso de condenação ao pagamento de gratificação de lotação prioritária.,,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no STJ e no Tribunal de Justiça do Rio de Janeiro.,,15/12/2008,,
Tema STJ,846,Cancelado,90855430820068260000/STJ,10/02/2009,,,,,DIREITO PREVIDENCIÁRIO,"DIREITO PREVIDENCIÁRIO, Pedidos Genéricos Relativos aos Benefícios em Espécie, Cumulação",Possibilidade de cumulação de auxílio-suplementar com aposentadoria.,,,,,,,,,Processos em Segunda Instância,,,10/02/2009,,
Tema STJ,847,Cancelado,00081261820038190038/STJ,12/02/2009,,,,,DIREITO PENAL,DIREITO PENAL,Se a conduta de portar arma de fogo desprovida de munição configura fato criminoso tipificado no art. 10 da Lei n. 9.437/1997 - porte ilegal de arma de fogo.,,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no Tribunal de Justiça do Estado do Rio de Janeiro.,,12/02/2009,,
Tema STJ,848,Cancelado,00628111020064050000/STJ,19/02/2009,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Militar, Regime, Ex-combatentes, Reajuste de Remuneração, Soldo, Proventos ou Pensão",Reajuste de benefício de pensão de ex-combatente marítimo.,,,,,,,,,Processos em Segunda Instância,,,19/02/2009,,
Tema STJ,849,Cancelado,00092446420044058300/STJ,05/05/2009,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Militar, Regime, Ex-combatentes, Reajuste de Remuneração, Soldo, Proventos ou Pensão","Critério de reajuste da renda mensal da pensão de ex-combatente, nos termos das Lei n. 1.756/52 e 5.698/71 e do Decreto n. 36.911/55.",,,,,,,,,Processos em Segunda Instância,,,05/05/2009,,
Tema STJ,850,Cancelado,00177739520014058100/STJ,13/04/2009,,,,,DIREITO PREVIDENCIÁRIO,"DIREITO PREVIDENCIÁRIO, Averbação/Cômputo de tempo de serviço de segurado especial (regime de economia familiar)","Ocorrência, ou não, da descaracterização do regime de economia familiar para fins de enquadramento como segurada especial, quando o cônjuge, enquadrado como empregador rural, é proprietário de imóvel rural classificado pelo INCRA como latifúndio por explo",,,,,,,,,Processos em Segunda Instância,,,13/04/2009,,
Tema STJ,851,Cancelado,"00008253020048070002/STJ, 00808161920088070001/STJ",28/04/2009,,,,,DIREITO PROCESSUAL PENAL,DIREITO PROCESSUAL PENAL,Necessidade de perícia na arma para a incidência da majorante no crime de roubo com emprego de arma.,,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no Tribunal de Justiça do Distrito Federal e dos Territórios. Determinou-se também que fosse suspenso o julgamento dos recursos especiais sobre o tema distribuídos à Mi,,28/04/2009,,
Tema STJ,852,Cancelado,00041507020054025104/STJ,14/05/2009,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Partes e Procuradores, Capacidade Processual","Legitimidade ad causam e interesse de agir da Companhia Siderúrgica Nacional - CSN para propor ações contra o INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS, em que se discuta a concessão/manutenção, pela mencionada entidade autárquica, do benefício de aposen",,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no Tribunal de Justiça do Estado do Rio de Janeiro.,,14/05/2009,,
Tema STJ,853,Cancelado,00168333320014058100/STJ,19/05/2009,,,,,DIREITO PREVIDENCIÁRIO,"DIREITO PREVIDENCIÁRIO, Benefícios em Espécie, Salário-Maternidade (Art. 71/73)","Prazo para requerimento do benefício de salário-maternidade devido a trabalhadora rural, referente a filhos nascidos na vigência da Lei n. 8.861/1994, que alterou a redação do art. 71 da Lei n. 8.213/1991.",,,,,,,,,Processos em Segunda Instância,,,19/05/2009,,
Tema STJ,854,Cancelado,02074756919934036104/STJ,25/05/2009,,,,,DIREITO PREVIDENCIÁRIO,"DIREITO PREVIDENCIÁRIO, Benefícios em Espécie, RMI - Renda Mensal Inicial, Reajustes e Revisões Específicas","Cabimento do recálculo do benefício considerando os 36 últimos salários-de-contribuição e observado o teto de 20 salários mínimos, com base nos elementos informativos em que recolhidas contribuições durante 'n' meses acima de 10 unidades salariais e fixad",,,,,,,,,Processos em Segunda Instância,,,25/05/2009,,
Tema STJ,855,Cancelado,00019264920038260539/STJ,01/07/2009,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Discute-se o termo inicial da fluência dos juros de mora em ação em que se trata da concessão de auxílio-acidente.,,,,,,,,,Suspensão Nacional,,,01/07/2009,,
Tema STJ,856,Cancelado,00107437320088160000/STJ,20/08/2009,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"Qual rito de execução deve submeter-se a execução de título executivo judicial, se o previsto no art. 475 do CPC, ou se o previsto no art. 730 do CPC.",,,,,,,,,Não Suspender,,,,,
Tema STJ,857,Cancelado,00562140420038190001/STJ,14/09/2009,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Servidor Público Civil, Sistema Remuneratório e Benefícios","Discute-se a prescrição quinquenal, prevista no art. 1º do Decreto n. 20.910/1932, da pretensão de servidores inativos da Fundação Departamento de Estrada de Rodagem do Estado do Rio de Janeiro ao recebimento de gratificação especial criada pela Lei estad",,,,,,,,,Abrangência Específica,Há determinação de suspensão dos recursos nos quais a controvérsia esteja estabelecida no STJ e no Tribunal de Justiça do Rio de Janeiro.,,14/09/2009,,
Tema STJ,858,Cancelado,00013567120044058000/STJ,22/09/2009,,,,,DIREITO PREVIDENCIÁRIO,"DIREITO PREVIDENCIÁRIO, Benefícios em Espécie, Pensão por Morte (Art. 74/9), RMI - Renda Mensal Inicial, Reajustes e Revisões Específicas","Discute-se a majoração do percentual de pensão por morte a benefício outorgado antes da vigência da Lei n. 9.032/1995, que deu nova redação ao art. 75 da Lei n. 8.213/1991.",,,,,,,,,Processos em Segunda Instância,,,22/09/2009,,
Tema STJ,859,Cancelado,00151978820044010000/STJ,27/10/2009,,,,,DIREITO PREVIDENCIÁRIO,"DIREITO PREVIDENCIÁRIO, Benefícios em Espécie, Pensão por Morte (Art. 74/9)","Possibilidade de concessão de pensão por morte regida pelo regime geral de previdência a filho inválido, maior de idade.",,,,,,,,,Processos em Segunda Instância,,,27/10/2009,,
Tema STJ,860,Cancelado,00023637720054036106/STJ,10/11/2009,,,,,DIREITO PENAL,"DIREITO PENAL, Crimes contra o Meio Ambiente e o Patrimônio Genético, Tipicidade",Conceito de unidade de conservação para fins de subsunção do fato à conduta tipificada como crime ambiental - art. 40 da Lei n. 9.605/1998.,,,,,,,,,Processos em Segunda Instância,,,10/11/2009,,
Tema STJ,861,Cancelado,00029538820034058201/STJ,24/03/2010,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,"DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Servidor Público Civil, Regime Estatutário, Sistema Remuneratório e Benefícios, Adicional de Insalubridade, Tempo de Serviço","Discute-se o direito de conversão de tempo de serviço insalubre, prestado por servidor sob a égide do regime celetista, no período anterior à conversão para o regime estatutário.",,,,,,,,,Processos em Segunda Instância,,,24/03/2010,,
Tema STJ,863,Cancelado,00025648720068160173/STJ,16/08/2010,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Discute-se a manutenção do pagamento do adicional por Tempo de Serviço após a edição da Lei Complementar n. 121/2004 do Município de Umuarama.,,,,,,,,,Processos em Segunda Instância,,,16/08/2010,,
Tema STJ,864,Cancelado,01338755420068190001/STJ,20/08/2010,,,,,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Discute-se o restabelecimento da Gratificação Especial por Mérito instituída pelo Decreto n. 21.753/1995 e suprimida por meio do Decreto n. 26.249/2000.,,,,,,,,,Processos em Segunda Instância,,,20/10/2008,,
Tema STJ,865,Cancelado,01538157620078260000/STJ,10/08/2010,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Recurso, Cabimento","Discute-se a aplicação da multa prevista no art. 557, § 2º, do CPC na hipótese de interposição de agravo com objetivo de esgotar a instância e viabilizar o acesso aos recursos extraordinários.",,,,,,,,,Processos em Segunda Instância,,,10/08/2010,,
Tema STJ,866,Cancelado,92487104120058260000/STJ,25/08/2010,,,,,DIREITO PROCESSUAL PENAL,DIREITO PROCESSUAL PENAL,"Controvérsia: ""natureza da nulidade por falta de comparecimento de réu preso à audiência de inquirição de testemunha se relativa, devendo ser alegada no momento oportuno, ou absoluta, não precisando ser arguida pela defesa.""",,,,,,,,,Processos em Segunda Instância,,,25/08/2010,,
Tema STJ,867,Cancelado,"00008821420084036126/STJ, 00008942820084036126/STJ",10/05/2011,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,"DIREITO PROCESSUAL CIVIL E DO TRABALHO, Liquidação / Cumprimento / Execução, Execução Previdenciária","Controvérsia: ""possibilidade, em sede de execução, de aplicar o desconto previsto no Decreto-Lei n. 1910/1981 - relativo à contribuição dos aposentados em geral e dos pensionistas para o custeio de assistência médica - tendo em vista ausência de previsão ",,,,,,,,,Processos em Segunda Instância,,,10/05/2011,,
